Crop_Year,Area,Rainfall,Pesticide,Ph,Price
2010,103945,1297,24946.8,5.5,5648.092421
2010,20313,1297,4875.12,5.5,5649.092421
2010,1784237,1297,428216.88,5.5,5650.092421
2010,152011,1297,36482.64,5.5,5651.092421
2010,43460,1297,10430.4,5.7,5652.092421
2010,464,1297,111.36,5.7,5653.092421
2010,2472,1297,593.28,5.7,5654.092421
2010,583563,1297,140055.12,5.7,5655.092421
2010,1346582,1297,323179.68,5.7,5656.092421
2010,275423,1297,66101.52,5.7,5657.092421
2010,6234,1297,1496.16,5.7,5658.092421
2010,31431,1297,7543.44,5.7,5659.092421
2010,114324,1297,27437.76,5.7,5660.092421
2010,139993,1297,33598.32,5.7,5661.092421
2010,1129,1297,270.96,5.7,5662.092421
2010,439530,1297,105487.2,5.7,5663.092421
2010,303916,1297,72939.84,5.7,5664.092421
2010,25244,1297,6058.56,5.7,5665.092421
2010,261106,1297,62665.44,5.7,5666.092421
2010,116941,1297,28065.84,5.7,5667.092421
2010,10007,1297,2401.68,5.7,5668.092421
2010,25612,1297,6146.88,5.7,5669.092421
2010,17787,1297,4268.88,5.7,5670.092421
2010,5791,1297,1389.84,5.7,5671.092421
2010,2581,1297,619.44,5.7,5672.092421
2010,5953,1297,1428.72,5.7,5673.092421
2010,37078,1297,8898.72,5.7,5674.092421
2010,5244,1297,1258.56,5.7,5675.092421
2010,6922,1297,1661.28,5.7,5676.092421
2010,2921793,1297,701230.32,5.7,5677.092421
2010,1829516,1297,439083.84,5.7,5678.092421
2010,13090,1297,3141.6,5.7,5679.092421
2010,81800,1297,19632,5.7,5680.092421
2010,43175,1297,10362,5.7,5681.092421
2010,28040,1297,6729.6,5.7,5682.092421
2010,1263,1297,303.12,5.7,5683.092421
2010,127712,1297,30650.88,5.7,5684.092421
2010,191729,1297,46014.96,5.7,5685.092421
2010,225361,1297,54086.64,5.7,5686.092421
2010,850,1297,204,5.7,5687.092421
2010,12859,1297,3086.16,5.7,5688.092421
2010,226534,1297,54368.16,5.7,5689.092421
2010,82317,1297,19756.08,5.7,5690.092421
2010,381529,1297,91566.96,5.7,5691.092421
2010,10085,1297,2420.4,5.7,5692.092421
2010,211265,1317.7,50703.6,5.7,5693.092421
2010,891525,1317.7,213966,5.7,5694.092421
2010,307977,1317.7,73914.48,5.7,5695.092421
2010,160,1317.7,38.4,5.7,5696.092421
2010,1090,1317.7,261.6,5.7,5697.092421
2010,65767,1317.7,15784.08,5.7,5698.092421
2010,21061,1317.7,5054.64,5.7,5699.092421
2010,19081,1317.7,4579.44,5.7,5700.092421
2010,63448,1317.7,15227.52,5.7,5701.092421
2010,19100,1317.7,4584,5.7,5702.092421
2010,440741,1317.7,105777.84,5.7,5703.092421
2010,4348,1317.7,1043.52,5.7,5704.092421
2010,418360,1317.7,100406.4,5.7,5705.092421
2010,129125,1317.7,30990,5.7,5706.092421
2010,70151,1317.7,16836.24,5.7,5707.092421
2010,27130,1317.7,6511.2,5.7,5708.092421
2010,99759,1317.7,23942.16,5.7,5709.092421
2010,6608,1317.7,1585.92,5.7,5710.092421
2010,7482,1317.7,1795.68,5.7,5711.092421
2010,4234,1317.7,1016.16,5.7,5712.092421
2010,46469,1317.7,11152.56,5.7,5713.092421
2010,959173,1317.7,230201.52,5.7,5714.092421
2010,658739,1317.7,158097.36,5.7,5715.092421
2010,187013,1317.7,44883.12,5.7,5716.092421
2010,88254,1317.7,21180.96,5.7,5717.092421
2010,132555,1317.7,31813.2,5.7,5718.092421
2010,218192,1317.7,52366.08,5.7,5719.092421
2010,1020743,1317.7,244978.32,5.7,5720.092421
2010,5446,1317.7,1307.04,5.7,5721.092421
2010,11358,1317.7,2725.92,5.7,5722.092421
2010,1139899,1317.7,273575.76,5.7,5723.092421
2010,115803,1317.7,27792.72,5.7,5724.092421
2010,30734,1317.7,7376.16,5.7,5725.092421
2010,1907,1317.7,457.68,5.7,5726.092421
2010,390821,1317.7,93797.04,5.7,5727.092421
2010,10263,1317.7,2463.12,5.7,5728.092421
2010,23385,1317.7,5612.4,5.7,5729.092421
2010,143154,1317.7,34356.96,5.7,5730.092421
2010,14430,1317.7,3463.2,5.7,5731.092421
2010,4680,1317.7,1123.2,5.7,5732.092421
2010,12965,1317.7,3111.6,5.7,5733.092421
2010,81180,1317.7,19483.2,5.7,5734.092421
2010,4019,1317.7,964.56,5.7,5735.092421
2010,2140,1317.7,513.6,5.7,5736.092421
2010,1470,1317.7,352.8,5.7,5737.092421
2010,32843,1317.7,7882.32,5.7,5738.092421
2010,5944,1317.7,1426.56,5.7,5739.092421
2010,1437,1317.7,344.88,5.7,5740.092421
2010,733345,1317.7,176002.8,5.7,5741.092421
2010,45898,1317.7,11015.52,5.7,5742.092421
2010,8675,1317.7,2082,5.7,5743.092421
2010,3838,1317.7,921.12,5.7,5744.092421
2010,1129304,1317.7,271032.96,5.7,5745.092421
2010,49700,1317.7,11928,5.7,5746.092421
2010,360062,1317.7,86414.88,5.7,5747.092421
2010,55038,1317.7,13209.12,5.7,5748.092421
2010,341,1317.7,81.84,5.7,5749.092421
2010,86724,1317.7,20813.76,5.7,5750.092421
2010,24095,1317.7,5782.8,5.7,5751.092421
2010,168075,1317.7,40338,5.7,5752.092421
2010,436798,1317.7,104831.52,5.8,5753.092421
2010,193955,1317.7,46549.2,5.8,5754.092421
2010,193178,1317.7,46362.72,5.8,5755.092421
2010,22120,1317.7,5308.8,5.8,5756.092421
2010,2060,1317.7,494.4,5.8,5757.092421
2010,879,1317.7,210.96,5.8,5758.092421
2010,125392,1317.7,30094.08,5.8,5759.092421
2010,14162,1317.7,3398.88,5.8,5760.092421
2010,118318,1317.7,28396.32,5.8,5761.092421
2010,8727,1317.7,2094.48,5.8,5762.092421
2010,254755,1317.7,61141.2,5.8,5763.092421
2010,99833.5,3131.8,23960.04,5.8,5764.092421
2010,58671.14,3131.8,14081.0736,5.8,5765.092421
2010,172181.55,3131.8,41323.572,5.8,5766.092421
2010,43847.75,3131.8,10523.46,5.8,5767.092421
2010,770473.13,3131.8,184913.5512,5.8,5768.092421
2010,6087.93,3131.8,1461.1032,5.8,5769.092421
2010,70498.28,3131.8,16919.5872,5.8,5770.092421
2010,51132.63,3131.8,12271.8312,5.8,5771.092421
2010,91555.59,3131.8,21973.3416,5.8,5772.092421
2010,518.81,3131.8,124.5144,5.8,5773.092421
2010,2844.91,3131.8,682.7784,5.8,5774.092421
2010,72284.1,3131.8,17348.184,5.8,5775.092421
2010,2390.78,3131.8,573.7872,5.8,5776.092421
2010,14611,3119.7,3506.64,5.8,5777.092421
2010,779,3119.7,186.96,5.8,5778.092421
2010,6795,3119.7,1630.8,5.8,5779.092421
2010,889,3119.7,213.36,5.8,5780.092421
2010,8650,3119.7,2076,5.8,5781.092421
2010,25,3119.7,6,5.8,5782.092421
2010,6816,3119.7,1635.84,5.8,5783.092421
2010,1848,3119.7,443.52,5.8,5784.092421
2010,9438,3119.7,2265.12,5.8,5785.092421
2010,554,3119.7,132.96,5.8,5786.092421
2010,3881,3119.7,931.44,5.8,5787.092421
2010,82,3119.7,19.68,5.8,5788.092421
2010,17276,3119.7,4146.24,5.8,5789.092421
2010,339,3119.7,81.36,5.8,5790.092421
2010,4122,3119.7,989.28,5.8,5791.092421
2010,873,3119.7,209.52,5.8,5792.092421
2010,1035,3119.7,248.4,5.8,5793.092421
2010,17685,3119.7,4244.4,5.8,5794.092421
2010,7152,3119.7,1716.48,5.8,5795.092421
2010,32596,3119.7,7823.04,5.8,5796.092421
2010,12797,3119.7,3071.28,5.8,5797.092421
2010,62892,3119.7,15094.08,5.8,5798.092421
2010,1584,3119.7,380.16,5.8,5799.092421
2010,2231,3119.7,535.44,5.8,5800.092421
2010,1078,3119.7,258.72,5.8,5801.092421
2010,68,3119.7,16.32,5.8,5802.092421
2010,4133,3119.7,991.92,5.8,5803.092421
2010,4180,3119.7,1003.2,5.8,5804.092421
2010,631,3119.7,151.44,5.8,5805.092421
2010,1928,3119.7,462.72,5.8,5806.092421
2010,393,3119.7,94.32,5.8,5807.092421
2011,60,1434.5875,19.8,5.8,5808.092421
2011,11,1434.5875,3.63,5.8,5809.092421
2011,20,1434.5875,6.6,5.8,5810.092421
2011,266,1434.5875,87.78,5.8,5811.092421
2011,11,1434.5875,3.63,5.8,5812.092421
2011,159,1434.5875,52.47,5.8,5813.092421
2011,2095,1434.5875,691.35,5.8,5814.092421
2011,8,1434.5875,2.64,5.8,5815.092421
2011,1,1434.5875,0.33,5.8,5816.092421
2011,1,1434.5875,0.33,5.8,5817.092421
2011,16,1434.5875,5.28,5.8,5818.092421
2011,282,1434.5875,93.06,5.8,5819.092421
2011,21,1434.5875,6.93,5.8,5820.092421
2011,1,1434.5875,0.33,5.8,5821.092421
2011,1,1434.5875,0.33,5.8,5822.092421
2011,3,1434.5875,0.99,5.8,5823.092421
2011,1310,1434.5875,432.3,5.8,5824.092421
2011,1,1434.5875,0.33,5.8,5825.092421
2011,20,1434.5875,6.6,5.8,5826.092421
2011,1,1434.5875,0.33,5.8,5827.092421
2011,20,1434.5875,6.6,5.8,5828.092421
2011,12,1434.5875,3.96,5.8,5829.092421
2011,10,1434.5875,3.3,5.8,5830.092421
2011,4237,1434.5875,1398.21,5.8,5831.092421
2011,10324,1434.5875,3406.92,5.8,5832.092421
2011,2015,1434.5875,664.95,5.8,5833.092421
2011,3,1434.5875,0.99,5.8,5834.092421
2011,6,1434.5875,1.98,5.8,5835.092421
2011,113,1434.5875,37.29,5.8,5836.092421
2011,1949,1434.5875,643.17,5.8,5837.092421
2011,245,1434.5875,80.85,5.8,5838.092421
2011,1,1434.5875,0.33,5.8,5839.092421
2011,2,1434.5875,0.66,5.8,5840.092421
2011,4,1434.5875,1.32,5.8,5841.092421
2011,15,1434.5875,4.95,5.8,5842.092421
2011,224,1434.5875,73.92,5.8,5843.092421
2011,832,1434.5875,274.56,5.8,5844.092421
2011,68699,1743.4,22670.67,5.8,5845.092421
2011,5697,1743.4,1880.01,5.8,5846.092421
2011,47563,1743.4,15695.79,5.8,5847.092421
2011,3647,1743.4,1203.51,5.8,5848.092421
2011,1024,1743.4,337.92,5.8,5849.092421
2011,20710,1743.4,6834.3,5.8,5850.092421
2011,1230,1743.4,405.9,5.8,5851.092421
2011,19526,1743.4,6443.58,5.8,5852.092421
2011,16338,1743.4,5391.54,5.8,5853.092421
2011,1823,1743.4,601.59,5.8,5854.092421
2011,65560,1743.4,21634.8,5.8,5855.092421
2011,7037,1743.4,2322.21,5.8,5856.092421
2011,21297,1743.4,7028.01,5.8,5857.092421
2011,22544,1743.4,7439.52,5.8,5858.092421
2011,4877,1743.4,1609.41,5.8,5859.092421
2011,11512,1743.4,3798.96,5.8,5860.092421
2011,8423,1743.4,2779.59,5.8,5861.092421
2011,7372,1743.4,2432.76,5.8,5862.092421
2011,21151,1743.4,6979.83,5.8,5863.092421
2011,97816,1743.4,32279.28,5.8,5864.092421
2011,247949,1743.4,81823.17,5.8,5865.092421
2011,276486,1743.4,91240.38,5.8,5866.092421
2011,393619,1743.4,129894.27,5.8,5867.092421
2011,1875601,1743.4,618948.33,5.8,5868.092421
2011,11801,1743.4,3894.33,5.8,5869.092421
2011,3991,1743.4,1317.03,5.8,5870.092421
2011,28404,1743.4,9373.32,5.8,5871.092421
2011,6558,1743.4,2164.14,5.8,5872.092421
2011,3875,1743.4,1278.75,5.8,5873.092421
2011,341,1743.4,112.53,5.8,5874.092421
2011,15447,1743.4,5097.51,5.8,5875.092421
2011,53669,1743.4,17710.77,5.8,5876.092421
2011,40194,1743.4,13264.02,5.8,5877.092421
2011,562,861.9,185.46,5.8,5878.092421
2011,478657,861.9,157956.81,5.8,5879.092421
2011,2841,861.9,937.53,5.8,5880.092421
2011,32415,861.9,10696.95,5.8,5881.092421
2011,10748,861.9,3546.84,5.8,5882.092421
2011,62103,861.9,20493.99,5.8,5883.092421
2011,137898,861.9,45506.34,5.8,5884.092421
2011,253280,861.9,83582.4,5.8,5885.092421
2011,103967,861.9,34309.11,5.8,5886.092421
2011,12821,861.9,4230.93,5.8,5887.092421
2011,2062999,861.9,680789.67,5.8,5888.092421
2011,4718,861.9,1556.94,5.8,5889.092421
2011,15567,861.9,5137.11,5.8,5890.092421
2011,201013,861.9,66334.29,5.8,5891.092421
2011,47251,861.9,15592.83,5.8,5892.092421
2011,429,861.9,141.57,5.8,5893.092421
2011,2369,861.9,781.77,5.8,5894.092421
2011,564754,861.9,186368.82,5.8,5895.092421
2011,1056654,861.9,348695.82,5.8,5896.092421
2011,250382,861.9,82626.06,5.8,5897.092421
2011,5878,861.9,1939.74,5.8,5898.092421
2011,24983,861.9,8244.39,5.8,5899.092421
2011,103263,861.9,34076.79,5.8,5900.092421
2011,173335,861.9,57200.55,5.8,5901.092421
2011,744,861.9,245.52,5.8,5902.092421
2011,530919,861.9,175203.27,5.8,5903.092421
2011,332805,861.9,109825.65,5.8,5904.092421
2011,25760,861.9,8500.8,5.8,5905.092421
2011,152088,861.9,50189.04,5.8,5906.092421
2011,131376,861.9,43354.08,5.8,5907.092421
2011,6880,861.9,2270.4,5.8,5908.092421
2011,39613,861.9,13072.29,5.8,5909.092421
2011,17378,861.9,5734.74,5.8,5910.092421
2011,5856,861.9,1932.48,5.8,5911.092421
2011,3459,861.9,1141.47,5.8,5912.092421
2011,6057,861.9,1998.81,5.8,5913.092421
2011,37057,861.9,12228.81,5.8,5914.092421
2011,5379,861.9,1775.07,5.8,5915.092421
2011,6617,861.9,2183.61,5.8,5916.092421
2011,2873949,861.9,948403.17,5.8,5917.092421
2011,1221899,861.9,403226.67,5.8,5918.092421
2011,10080,861.9,3326.4,5.8,5919.092421
2011,33178,861.9,10948.74,5.8,5920.092421
2011,39315,861.9,12973.95,5.8,5921.092421
2011,27150,861.9,8959.5,5.8,5922.092421
2011,1841,861.9,607.53,5.8,5923.092421
2011,130488,861.9,43061.04,5.8,5924.092421
2011,204038,861.9,67332.54,5.8,5925.092421
2011,157535,861.9,51986.55,5.8,5926.092421
2011,980,861.9,323.4,5.8,5927.092421
2011,12793,861.9,4221.69,5.8,5928.092421
2011,213472,861.9,70445.76,5.8,5929.092421
2011,62571,861.9,20648.43,5.8,5930.092421
2011,477139,861.9,157455.87,5.8,5931.092421
2011,8255,861.9,2724.15,5.8,5932.092421
2011,49216,861.9,16241.28,5.8,5933.092421
2011,6967,861.9,2299.11,5.8,5934.092421
2011,216168,1178.986364,71335.44,5.8,5935.092421
2011,767419,1178.986364,253248.27,5.8,5936.092421
2011,281701,1178.986364,92961.33,5.8,5937.092421
2011,1350,1178.986364,445.5,5.8,5938.092421
2011,3193,1178.986364,1053.69,5.8,5939.092421
2011,69256,1178.986364,22854.48,5.8,5940.092421
2011,21701,1178.986364,7161.33,5.8,5941.092421
2011,19363,1178.986364,6389.79,5.8,5942.092421
2011,63165,1178.986364,20844.45,5.8,5943.092421
2011,16282,1178.986364,5373.06,5.8,5944.092421
2011,443753,1178.986364,146438.49,5.8,5945.092421
2011,3042,1178.986364,1003.86,5.8,5946.092421
2011,498264,1178.986364,164427.12,6,5947.092421
2011,71476,1178.986364,23587.08,6,5948.092421
2011,68089,1178.986364,22469.37,6.3,5949.092421
2011,20294,1178.986364,6697.02,6.1,5950.092421
2011,88218,1178.986364,29111.94,5.9,5951.092421
2011,6537,1178.986364,2157.21,6,5952.092421
2011,5662,1178.986364,1868.46,5.8,5953.092421
2011,5100,1178.986364,1683,5.8,5954.092421
2011,29388,1178.986364,9698.04,5.8,5955.092421
2011,802666,1178.986364,264879.78,5.8,5956.092421
2011,509848,1178.986364,168249.84,5.8,5957.092421
2011,167796,1178.986364,55372.68,5.8,5958.092421
2011,65620,1178.986364,21654.6,5.8,5959.092421
2011,113665,1178.986364,37509.45,5.8,5960.092421
2011,188170,1178.986364,62096.1,5.8,5961.092421
2011,934836,1178.986364,308495.88,5.8,5962.092421
2011,10517,1178.986364,3470.61,5.8,5963.092421
2011,8522,1178.986364,2812.26,5.8,5964.092421
2011,1206528,1178.986364,398154.24,5.8,5965.092421
2011,111362,1178.986364,36749.46,5.8,5966.092421
2011,31494,1178.986364,10393.02,5.8,5967.092421
2011,825,1178.986364,272.25,5.8,5968.092421
2011,283536,1178.986364,93566.88,5.8,5969.092421
2011,8723,1178.986364,2878.59,5.8,5970.092421
2011,18547,1178.986364,6120.51,5.8,5971.092421
2011,136540,1178.986364,45058.2,5.8,5972.092421
2011,13695,1178.986364,4519.35,5.8,5973.092421
2011,3572,1178.986364,1178.76,5.8,5974.092421
2011,9968,1178.986364,3289.44,5.8,5975.092421
2011,67383,1178.986364,22236.39,5.8,5976.092421
2011,3589,1178.986364,1184.37,5.8,5977.092421
2011,1321,1178.986364,435.93,5.8,5978.092421
2011,1345,1178.986364,443.85,5.8,5979.092421
2011,30868,1178.986364,10186.44,5.8,5980.092421
2011,6763,1178.986364,2231.79,5.8,5981.092421
2011,737,1178.986364,243.21,5.8,5982.092421
2011,638473,1178.986364,210696.09,5.8,5983.092421
2011,33850,1178.986364,11170.5,5.8,5984.092421
2011,7608,1178.986364,2510.64,5.8,5985.092421
2011,4209,1178.986364,1388.97,5.8,5986.092421
2011,1117720,1178.986364,368847.6,5.8,5987.092421
2011,43192,1178.986364,14253.36,5.8,5988.092421
2011,255223,1178.986364,84223.59,5.8,5989.092421
2011,55288,1178.986364,18245.04,5.8,5990.092421
2011,42,1178.986364,13.86,5.8,5991.092421
2011,60680,1178.986364,20024.4,5.8,5992.092421
2011,23174,1178.986364,7647.42,5.8,5993.092421
2011,190973,1178.986364,63021.09,5.8,5994.092421
2011,431405,1178.986364,142363.65,5.8,5995.092421
2011,190774,1178.986364,62955.42,5.8,5996.092421
2011,172011,1178.986364,56763.63,5.8,5997.092421
2011,18482,1178.986364,6099.06,5.8,5998.092421
2011,1836,1178.986364,605.88,5.8,5999.092421
2011,860,1178.986364,283.8,5.8,6000.092421
2011,114558,1178.986364,37804.14,5.8,6001.092421
2011,25525,1178.986364,8423.25,5.8,6002.092421
2011,84014,1178.986364,27724.62,5.8,6003.092421
2011,8260,1178.986364,2725.8,5.8,6004.092421
2011,225472,1178.986364,74405.76,5.8,6005.092421
2011,104548.36,3035.1,34500.9588,5.8,6006.092421
2011,59069.4,3035.1,19492.902,5.8,6007.092421
2011,85335.38,3035.1,28160.6754,5.8,6008.092421
2011,8510,3035.1,2808.3,5.8,6009.092421
2011,54052.21,3035.1,17837.2293,5.8,6010.092421
2011,820866.94,3035.1,270886.0902,5.8,6011.092421
2011,6907.59,3035.1,2279.5047,5.8,6012.092421
2011,386,3035.1,127.38,5.8,6013.092421
2011,68134.83,3035.1,22484.4939,5.8,6014.092421
2011,47290.01,3035.1,15605.7033,5.8,6015.092421
2011,92734.9,3035.1,30602.517,5.8,6016.092421
2011,196.56,3035.1,64.8648,5.8,6017.092421
2011,2604.41,3035.1,859.4553,5.8,6018.092421
2011,74497.84,3035.1,24584.2872,5.8,6019.092421
2011,43,3035.1,14.19,5.8,6020.092421
2011,2970.45,3035.1,980.2485,5.8,6021.092421
2011,15448,4083.104545,5097.84,5.8,6022.092421
2011,788,4083.104545,260.04,5.8,6023.092421
2011,6919,4083.104545,2283.27,5.8,6024.092421
2011,911,4083.104545,300.63,5.8,6025.092421
2011,8697,4083.104545,2870.01,5.8,6026.092421
2011,30,4083.104545,9.9,5.8,6027.092421
2011,6871,4083.104545,2267.43,5.8,6028.092421
2011,1893,4083.104545,624.69,5.8,6029.092421
2011,9461,4083.104545,3122.13,5.8,6030.092421
2011,561,4083.104545,185.13,5.8,6031.092421
2011,3889,4083.104545,1283.37,5.8,6032.092421
2011,85,4083.104545,28.05,5.8,6033.092421
2011,17303,4083.104545,5709.99,5.8,6034.092421
2011,356,4083.104545,117.48,5.8,6035.092421
2011,4125,4083.104545,1361.25,5.8,6036.092421
2011,890,4083.104545,293.7,5.8,6037.092421
2011,1053,4083.104545,347.49,5.8,6038.092421
2011,17717,4083.104545,5846.61,5.8,6039.092421
2011,7193,4083.104545,2373.69,5.8,6040.092421
2011,32605,4083.104545,10759.65,5.8,6041.092421
2011,12836,4083.104545,4235.88,5.8,6042.092421
2011,63434,4083.104545,20933.22,5.8,6043.092421
2011,1592,4083.104545,525.36,5.8,6044.092421
2011,2290,4083.104545,755.7,5.8,6045.092421
2011,1098,4083.104545,362.34,5.8,6046.092421
2011,74,4083.104545,24.42,5.8,6047.092421
2011,4164,4083.104545,1374.12,5.8,6048.092421
2011,4203,4083.104545,1386.99,5.8,6049.092421
2011,641,4083.104545,211.53,5.8,6050.092421
2011,2000,4083.104545,660,5.8,6051.092421
2011,395,4083.104545,130.35,5.8,6052.092421
2011,6509,926.5,2147.97,5.8,6053.092421
2011,35968,926.5,11869.44,5.8,6054.092421
2011,30837,926.5,10176.21,5.8,6055.092421
2011,15827,926.5,5222.91,5.8,6056.092421
2011,103107,926.5,34025.31,5.8,6057.092421
2011,3767,926.5,1243.11,5.8,6058.092421
2011,4321,926.5,1425.93,5.8,6059.092421
2011,97033,926.5,32020.89,5.8,6060.092421
2011,6202,926.5,2046.66,5.8,6061.092421
2011,419400,926.5,138402,5.8,6062.092421
2011,10804,926.5,3565.32,5.8,6063.092421
2011,107036,926.5,35321.88,5.8,6064.092421
2011,28769,926.5,9493.77,5.8,6065.092421
2011,56442,926.5,18625.86,5.8,6066.092421
2011,442,926.5,145.86,5.8,6067.092421
2011,635,926.5,209.55,5.8,6068.092421
2011,8592,926.5,2835.36,5.8,6069.092421
2011,249079,926.5,82196.07,5.8,6070.092421
2011,136533,926.5,45055.89,5.8,6071.092421
2011,68968,926.5,22759.44,5.8,6072.092421
2011,134231,926.5,44296.23,5.8,6073.092421
2011,63465,926.5,20943.45,5.8,6074.092421
2011,3,926.5,0.99,5.8,6075.092421
2011,176287,926.5,58174.71,5.8,6076.092421
2011,104342,926.5,34432.86,5.8,6077.092421
2011,164069,926.5,54142.77,5.8,6078.092421
2011,34913,926.5,11521.29,5.8,6079.092421
2011,4673,926.5,1542.09,5.8,6080.092421
2011,68835,926.5,22715.55,5.8,6081.092421
2011,13970,926.5,4610.1,5.8,6082.092421
2011,344,926.5,113.52,5.8,6083.092421
2011,1903772,926.5,628244.76,5.8,6084.092421
2011,43175,926.5,14247.75,5.8,6085.092421
2011,30150,926.5,9949.5,5.8,6086.092421
2011,346350,926.5,114295.5,5.8,6087.092421
2011,13610,926.5,4491.3,5.8,6088.092421
2011,390,926.5,128.7,5.8,6089.092421
2011,105350,926.5,34765.5,5.8,6090.092421
2011,2868,926.5,946.44,5.8,6091.092421
2011,67246,926.5,22191.18,5.8,6092.092421
2011,308263,926.5,101726.79,5.8,6093.092421
2012,581,968.7,180.11,5.8,6094.092421
2012,480000,968.7,148800,5.8,6095.092421
2012,60000,968.7,18600,5.8,6096.092421
2012,7000,968.7,2170,5.8,6097.092421
2012,121782,968.7,37752.42,5.8,6098.092421
2012,208000,968.7,64480,5.8,6099.092421
2012,99825,968.7,30945.75,5.8,6100.092421
2012,1109,968.7,343.79,5.8,6101.092421
2012,7528,968.7,2333.68,5.8,6102.092421
2012,2402000,968.7,744620,5.8,6103.092421
2012,5000,968.7,1550,5.8,6104.092421
2012,18000,968.7,5580,5.8,6105.092421
2012,160000,968.7,49600,5.8,6106.092421
2012,44000,968.7,13640,5.8,6107.092421
2012,702,968.7,217.62,5.8,6108.092421
2012,1,968.7,0.31,5.8,6109.092421
2012,681000,968.7,211110,5.8,6110.092421
2012,1059000,968.7,328290,5.8,6111.092421
2012,286000,968.7,88660,5.8,6112.092421
2012,5000,968.7,1550,5.8,6113.092421
2012,27000,968.7,8370,5.8,6114.092421
2012,103000,968.7,31930,5.8,6115.092421
2012,184000,968.7,57040,5.8,6116.092421
2012,422,968.7,130.82,5.8,6117.092421
2012,565000,968.7,175150,5.8,6118.092421
2012,407000,968.7,126170,5.8,6119.092421
2012,15000,968.7,4650,5.8,6120.092421
2012,151000,968.7,46810,5.8,6121.092421
2012,127000,968.7,39370,5.8,6122.092421
2012,8273,968.7,2564.63,5.8,6123.092421
2012,25000,968.7,7750,5.8,6124.092421
2012,14000,968.7,4340,5.8,6125.092421
2012,6590,968.7,2042.9,5.8,6126.092421
2012,2929,968.7,907.99,5.8,6127.092421
2012,267,968.7,82.77,5.8,6128.092421
2012,934,968.7,289.54,5.8,6129.092421
2012,36000,968.7,11160,5.8,6130.092421
2012,5000,968.7,1550,5.8,6131.092421
2012,3522,968.7,1091.82,5.8,6132.092421
2012,2487000,968.7,770970,5.8,6133.092421
2012,1141000,968.7,353710,5.8,6134.092421
2012,276,968.7,85.56,5.8,6135.092421
2012,25000,968.7,7750,5.8,6136.092421
2012,41000,968.7,12710,5.8,6137.092421
2012,36000,968.7,11160,5.8,6138.092421
2012,2000,968.7,620,5.8,6139.092421
2012,1317,968.7,408.27,5.8,6140.092421
2012,81,968.7,25.11,5.8,6141.092421
2012,196000,968.7,60760,5.8,6142.092421
2012,19000,968.7,5890,5.8,6143.092421
2012,123000,968.7,38130,5.8,6144.092421
2012,131,968.7,40.61,5.8,6145.092421
2012,650,968.7,201.5,5.8,6146.092421
2012,11619,968.7,3601.89,5.8,6147.092421
2012,18006,968.7,5581.86,5.8,6148.092421
2012,56,968.7,17.36,5.8,6149.092421
2012,134000,968.7,41540,5.8,6150.092421
2012,57000,968.7,17670,5.8,6151.092421
2012,387000,968.7,119970,5.8,6152.092421
2012,8000,968.7,2480,5.8,6153.092421
2012,67327,2167.5,20871.37,5.8,6154.092421
2012,5958,2167.5,1846.98,5.8,6155.092421
2012,47063,2167.5,14589.53,5.8,6156.092421
2012,3531,2167.5,1094.61,5.8,6157.092421
2012,902,2167.5,279.62,5.8,6158.092421
2012,20233,2167.5,6272.23,5.8,6159.092421
2012,1802,2167.5,558.62,5.8,6160.092421
2012,18974,2167.5,5881.94,5.8,6161.092421
2012,16718,2167.5,5182.58,5.8,6162.092421
2012,1742,2167.5,540.02,5.8,6163.092421
2012,65092,2167.5,20178.52,5.8,6164.092421
2012,6466,2167.5,2004.46,5.8,6165.092421
2012,23695,2167.5,7345.45,5.8,6166.092421
2012,28923,2167.5,8966.13,5.8,6167.092421
2012,4479,2167.5,1388.49,5.8,6168.092421
2012,10052,2167.5,3116.12,5.8,6169.092421
2012,7669,2167.5,2377.39,5.8,6170.092421
2012,7099,2167.5,2200.69,5.8,6171.092421
2012,30952,2167.5,9595.12,5.8,6172.092421
2012,95436,2167.5,29585.16,5.8,6173.092421
2012,279496,2167.5,86643.76,5.8,6174.092421
2012,238178,2167.5,73835.18,5.8,6175.092421
2012,389140,2167.5,120633.4,5.8,6176.092421
2012,1857410,2167.5,575797.1,5.8,6177.092421
2012,11413,2167.5,3538.03,5.8,6178.092421
2012,4429,2167.5,1372.99,5.8,6179.092421
2012,28871,2167.5,8950.01,5.8,6180.092421
2012,6277,2167.5,1945.87,5.8,6181.092421
2012,3866,2167.5,1198.46,5.8,6182.092421
2012,278,2167.5,86.18,5.8,6183.092421
2012,16309,2167.5,5055.79,5.8,6184.092421
2012,48527,2167.5,15043.37,5.8,6185.092421
2012,33984,2167.5,10535.04,5.8,6186.092421
2012,221337,956.2,68614.47,5.8,6187.092421
2012,659742,956.2,204520.02,5.8,6188.092421
2012,274615,956.2,85130.65,5.8,6189.092421
2012,26837,956.2,8319.47,5.8,6190.092421
2012,19286,956.2,5978.66,5.8,6191.092421
2012,63404,956.2,19655.24,5.8,6192.092421
2012,11462,956.2,3553.22,5.8,6193.092421
2012,441048,956.2,136724.88,5.8,6194.092421
2012,4219,956.2,1307.89,5.8,6195.092421
2012,446810,956.2,138511.1,5.8,6196.092421
2012,48405,956.2,15005.55,5.8,6197.092421
2012,1810,956.2,561.1,5.8,6198.092421
